"recipient_id","iteration","question_id","question","answer_type","definition1","definition2","definition3","definition4","definition5","pre_answer","post_answer","ele","scicomm","isl","after_school"
88,"Spring 2023","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",5,4,1,0,1,0
75,"Spring 2023","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",4,4,0,1,1,0
51,"Spring 2023","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",4,4,1,0,0,0
6,"Spring 2023","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",5,4,1,1,0,1
84,"Spring 2023","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",3,4,1,0,0,0
78,"Spring 2023","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",4,4,1,1,0,0
2,"Spring 2023","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",4,4,1,1,0,1
63,"Spring 2023","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",4,4,1,1,0,0
74,"Spring 2022","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",5,5,1,1,0,0
58,"Spring 2022","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",5,5,1,0,0,0
26,"Spring 2022","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",5,5,1,0,0,0
57,"Spring 2022","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",5,5,1,0,0,0
61,"Spring 2022","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",5,5,1,1,1,0
31,"Spring 2022","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",5,5,0,0,0,0
40,"Spring 2022","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",4,5,1,0,0,0
36,"Spring 2022","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",5,5,1,1,0,0
1,"Spring 2022","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",5,5,1,0,0,0
66,"Spring 2022","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",4,5,0,1,1,1
54,"Spring 2022","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",5,5,1,1,1,1
90,"Spring 2022","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",5,5,1,1,0,0
96,"Spring 2022","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",5,5,0,0,1,0
103,"Spring 2022","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",5,5,0,0,0,0
85,"Spring 2022","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",5,5,0,0,1,0
15,"Fall 2022","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",5,5,1,0,0,0
25,"Fall 2022","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",5,5,0,0,0,0
35,"Spring 2023","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",5,5,1,0,0,0
46,"Spring 2023","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",5,5,1,0,0,1
4,"Spring 2023","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",4,5,1,0,0,0
11,"Spring 2023","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",4,5,1,0,0,0
64,"Spring 2023","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",5,5,1,1,1,0
28,"Spring 2023","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",5,5,1,0,1,1
37,"Spring 2023","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",5,5,1,1,1,1
34,"Spring 2023","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",5,5,1,0,0,0
23,"Spring 2023","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",5,5,1,0,0,0
89,"Spring 2023","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",5,5,1,0,0,0
52,"Spring 2023","prepost29","How much do you think you are a science kind of person?","Scale","None at all","A little","A moderate amount","A lot","A great deal",5,5,1,0,0,0
47,"Spring 2022","prepost32","When you were younger, how much did you want to become a scientist? ","Scale","None at all","A little","A moderate amount","A lot","A great deal",1,1,0,1,0,0
74,"Spring 2022","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,2,1,1,1,0,0
74,"Spring 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,1,0,0
68,"Spring 2022","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,1,0,1,0
68,"Spring 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,0,1,0
58,"Spring 2022","prepost31","How good are you at science?","Scale","Excellent","Good","Fair","Poor",NULL,1,1,1,0,0,0
58,"Spring 2022","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,1,0,0,0
58,"Spring 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,0,0,0
26,"Spring 2022","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,1,0,0,0
26,"Spring 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,0,0,0
57,"Spring 2022","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,1,0,0,0
57,"Spring 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,0,0,0
61,"Spring 2022","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,1,1,1,0
61,"Spring 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,1,1,0
61,"Spring 2022","prepost36","How interested are you in pursuing a career in education?","Scale","Very interested","Somewhat interested","A little interested","Not at all interested",NULL,1,1,1,1,1,0
5,"Spring 2022","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,1,0,0,0
5,"Spring 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,0,0,0
31,"Spring 2022","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,0,0,0,0
31,"Spring 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,0,0,0,0
31,"Spring 2022","prepost36","How interested are you in pursuing a career in education?","Scale","Very interested","Somewhat interested","A little interested","Not at all interested",NULL,1,1,0,0,0,0
40,"Spring 2022","prepost31","How good are you at science?","Scale","Excellent","Good","Fair","Poor",NULL,2,1,1,0,0,0
40,"Spring 2022","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,1,0,0,0
40,"Spring 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,0,0,0
40,"Spring 2022","prepost36","How interested are you in pursuing a career in education?","Scale","Very interested","Somewhat interested","A little interested","Not at all interested",NULL,1,1,1,0,0,0
36,"Spring 2022","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,1,1,0,0
36,"Spring 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,1,0,0
71,"Spring 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,0,0,0
48,"Spring 2022","prepost32","When you were younger, how much did you want to become a scientist? ","Scale","None at all","A little","A moderate amount","A lot","A great deal",3,1,0,0,1,0
48,"Spring 2022","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,0,0,1,0
48,"Spring 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,0,0,1,0
1,"Spring 2022","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,1,0,0,0
1,"Spring 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,0,0,0
32,"Spring 2022","prepost32","When you were younger, how much did you want to become a scientist? ","Scale","None at all","A little","A moderate amount","A lot","A great deal",3,1,1,0,0,1
32,"Spring 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,0,0,1
44,"Spring 2022","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,2,1,0,1,0,0
44,"Spring 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,0,1,0,0
73,"Spring 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,1,1,0
60,"Spring 2022","prepost32","When you were younger, how much did you want to become a scientist? ","Scale","None at all","A little","A moderate amount","A lot","A great deal",1,1,0,0,0,0
60,"Spring 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,2,1,0,0,0,0
66,"Spring 2022","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,0,1,1,1
66,"Spring 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,0,1,1,1
66,"Spring 2022","prepost36","How interested are you in pursuing a career in education?","Scale","Very interested","Somewhat interested","A little interested","Not at all interested",NULL,1,1,0,1,1,1
49,"Spring 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,0,0,0,0
49,"Spring 2022","prepost36","How interested are you in pursuing a career in education?","Scale","Very interested","Somewhat interested","A little interested","Not at all interested",NULL,1,1,0,0,0,0
38,"Spring 2022","prepost36","How interested are you in pursuing a career in education?","Scale","Very interested","Somewhat interested","A little interested","Not at all interested",NULL,1,1,1,0,0,0
54,"Spring 2022","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,2,1,1,1,1,1
54,"Spring 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,1,1,1
54,"Spring 2022","prepost36","How interested are you in pursuing a career in education?","Scale","Very interested","Somewhat interested","A little interested","Not at all interested",NULL,1,1,1,1,1,1
90,"Spring 2022","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,1,1,0,0
90,"Spring 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,1,0,0
43,"Spring 2022","prepost31","How good are you at science?","Scale","Excellent","Good","Fair","Poor",NULL,2,1,0,0,0,0
43,"Spring 2022","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,0,0,0,0
43,"Spring 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,0,0,0,0
43,"Spring 2022","prepost36","How interested are you in pursuing a career in education?","Scale","Very interested","Somewhat interested","A little interested","Not at all interested",NULL,2,1,0,0,0,0
96,"Spring 2022","prepost31","How good are you at science?","Scale","Excellent","Good","Fair","Poor",NULL,1,1,0,0,1,0
96,"Spring 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,0,0,1,0
96,"Spring 2022","prepost36","How interested are you in pursuing a career in education?","Scale","Very interested","Somewhat interested","A little interested","Not at all interested",NULL,1,1,0,0,1,0
103,"Spring 2022","prepost31","How good are you at science?","Scale","Excellent","Good","Fair","Poor",NULL,2,1,0,0,0,0
103,"Spring 2022","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,0,0,0,0
103,"Spring 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,0,0,0,0
103,"Spring 2022","prepost36","How interested are you in pursuing a career in education?","Scale","Very interested","Somewhat interested","A little interested","Not at all interested",NULL,1,1,0,0,0,0
83,"Spring 2022","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,1,0,0,0
83,"Spring 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,0,0,0
83,"Spring 2022","prepost36","How interested are you in pursuing a career in education?","Scale","Very interested","Somewhat interested","A little interested","Not at all interested",NULL,1,1,1,0,0,0
85,"Spring 2022","prepost31","How good are you at science?","Scale","Excellent","Good","Fair","Poor",NULL,2,1,0,0,1,0
85,"Spring 2022","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,0,0,1,0
85,"Spring 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,0,0,1,0
85,"Spring 2022","prepost36","How interested are you in pursuing a career in education?","Scale","Very interested","Somewhat interested","A little interested","Not at all interested",NULL,1,1,0,0,1,0
30,"Fall 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,0,0,0
30,"Fall 2022","prepost36","How interested are you in pursuing a career in education?","Scale","Very interested","Somewhat interested","A little interested","Not at all interested",NULL,1,1,1,0,0,0
20,"Fall 2022","prepost32","When you were younger, how much did you want to become a scientist? ","Scale","None at all","A little","A moderate amount","A lot","A great deal",1,1,0,1,1,0
15,"Fall 2022","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,1,0,0,0
15,"Fall 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,0,0,0
25,"Fall 2022","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,2,1,0,0,0,0
25,"Fall 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,0,0,0,0
41,"Fall 2022","prepost31","How good are you at science?","Scale","Excellent","Good","Fair","Poor",NULL,2,1,0,1,0,0
41,"Fall 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,2,1,0,1,0,0
41,"Fall 2022","prepost36","How interested are you in pursuing a career in education?","Scale","Very interested","Somewhat interested","A little interested","Not at all interested",NULL,4,1,0,1,0,0
21,"Fall 2022","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,0,0,0,0
21,"Fall 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,0,0,0,0
14,"Fall 2022","prepost31","How good are you at science?","Scale","Excellent","Good","Fair","Poor",NULL,2,1,1,1,1,1
14,"Fall 2022","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,1,1,1,1
14,"Fall 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,1,1,1
67,"Fall 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,0,0,0
67,"Fall 2022","prepost36","How interested are you in pursuing a career in education?","Scale","Very interested","Somewhat interested","A little interested","Not at all interested",NULL,1,1,1,0,0,0
106,"Fall 2022","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,0,0,1,0
106,"Fall 2022","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,0,0,1,0
86,"Spring 2023","prepost36","How interested are you in pursuing a career in education?","Scale","Very interested","Somewhat interested","A little interested","Not at all interested",NULL,1,1,1,1,1,1
35,"Spring 2023","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,1,0,0,0
35,"Spring 2023","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,0,0,0
72,"Spring 2023","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,2,1,1,1,0,0
72,"Spring 2023","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,1,0,0
52,"Spring 2023","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,1,0,0,0
52,"Spring 2023","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,0,0,0
52,"Spring 2023","prepost36","How interested are you in pursuing a career in education?","Scale","Very interested","Somewhat interested","A little interested","Not at all interested",NULL,1,1,1,0,0,0
46,"Spring 2023","prepost31","How good are you at science?","Scale","Excellent","Good","Fair","Poor",NULL,1,1,1,0,0,1
46,"Spring 2023","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,1,0,0,1
46,"Spring 2023","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,0,0,1
88,"Spring 2023","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,0,1,0
75,"Spring 2023","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,0,1,1,0
75,"Spring 2023","prepost36","How interested are you in pursuing a career in education?","Scale","Very interested","Somewhat interested","A little interested","Not at all interested",NULL,1,1,0,1,1,0
4,"Spring 2023","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,1,0,0,0
4,"Spring 2023","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,0,0,0
11,"Spring 2023","prepost31","How good are you at science?","Scale","Excellent","Good","Fair","Poor",NULL,2,1,1,0,0,0
11,"Spring 2023","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,1,0,0,0
11,"Spring 2023","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,0,0,0
64,"Spring 2023","prepost31","How good are you at science?","Scale","Excellent","Good","Fair","Poor",NULL,1,1,1,1,1,0
64,"Spring 2023","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,1,1,1,0
64,"Spring 2023","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,1,1,0
64,"Spring 2023","prepost36","How interested are you in pursuing a career in education?","Scale","Very interested","Somewhat interested","A little interested","Not at all interested",NULL,2,1,1,1,1,0
28,"Spring 2023","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,1,0,1,1
28,"Spring 2023","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,0,1,1
6,"Spring 2023","prepost31","How good are you at science?","Scale","Excellent","Good","Fair","Poor",NULL,1,1,1,1,0,1
6,"Spring 2023","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,1,1,0,1
6,"Spring 2023","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,1,0,1
37,"Spring 2023","prepost31","How good are you at science?","Scale","Excellent","Good","Fair","Poor",NULL,1,1,1,1,1,1
37,"Spring 2023","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,1,1,1,1
37,"Spring 2023","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,1,1,1
37,"Spring 2023","prepost36","How interested are you in pursuing a career in education?","Scale","Very interested","Somewhat interested","A little interested","Not at all interested",NULL,1,1,1,1,1,1
34,"Spring 2023","prepost31","How good are you at science?","Scale","Excellent","Good","Fair","Poor",NULL,2,1,1,0,0,0
34,"Spring 2023","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,1,0,0,0
34,"Spring 2023","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,0,0,0
34,"Spring 2023","prepost36","How interested are you in pursuing a career in education?","Scale","Very interested","Somewhat interested","A little interested","Not at all interested",NULL,1,1,1,0,0,0
84,"Spring 2023","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,2,1,1,0,0,0
84,"Spring 2023","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,0,0,0
23,"Spring 2023","prepost31","How good are you at science?","Scale","Excellent","Good","Fair","Poor",NULL,1,1,1,0,0,0
23,"Spring 2023","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,0,0,0
2,"Spring 2023","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,1,0,1
33,"Spring 2023","prepost32","When you were younger, how much did you want to become a scientist? ","Scale","None at all","A little","A moderate amount","A lot","A great deal",2,1,1,0,0,1
33,"Spring 2023","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,2,1,1,0,0,1
89,"Spring 2023","prepost31","How good are you at science?","Scale","Excellent","Good","Fair","Poor",NULL,1,1,1,0,0,0
89,"Spring 2023","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,0,0,0
63,"Spring 2023","prepost34","How much, if at all, do you want to become a scientist? ","Scale","A lot","Some","A little","Not at all",NULL,1,1,1,1,0,0
63,"Spring 2023","prepost35","How important is science to your future career?","Scale","Very important","Somewhat important","A little important","Not at all important",NULL,1,1,1,1,0,0
24,"Spring 2022","prepost31","How good are you at science?","Scale","Excellent","Good","Fair","Poor",NULL,2,2,1,0,0,0
